"address_id_se","full_address","country"
25949870,"1 RUE TILLEULS, F-59152 GRUSON, FRANCE","FRANCE"
1042,"1 SAMSUNG ENGN, CIVIL & ARCHITECTURAL DEPT, SEOUL 135856, SOUTH KOREA","SOUTH KOREA"
1043,"1 SANAT CHINESE NAVY, DEPT HYPERBAR MED, QINGDAO, PEOPLES R CHINA","PEOPLES R CHINA"
1044,"1 SANAT QINGDAO PLA, DEPT OUTPATIENT CLIN, QINGDAO, SHANDONG, PEOPLES R CHINA","PEOPLES R CHINA"
1045,"1 SCH COTTAGES, NORTON HAWKFIELD BS39 4HD, SOMERSET, ENGLAND","ENGLAND"
1046,"1 SEMMELWEIS UNIV, CHAIR RHEUMATOL & PHYSIOTHERAPY, POLYCLIN HOSP BROS ST JOHN GOD, DEPT RHEUMATOL, BUDAPEST, HUNGARY","HUNGARY"
1049,"1 SEMMELWEIS UNIV, DEPT PEDIAT, BUDAPEST, HUNGARY","HUNGARY"
1050,"1 SEMMELWEIS UNIV, HOSP BROS ST JOHN GOD, POLYCLIN, CHAIR RHEUMATOL & PHYSIOTHERAPY,DEPT RHEUMATOL, BUDAPEST, HUNGARY","HUNGARY"
1055,"1 SENIOR HIGH SCH TENGZHOU CITY, TENGZHOU, PEOPLES R CHINA","PEOPLES R CHINA"
1056,"1 SENIOR HIGH SCH URUMQI, URUMQI, XINJIANG, PEOPLES R CHINA","PEOPLES R CHINA"
1054,"1 SENIOR HIGH SCH, URUMQI 830002, XINJIANG, PEOPLES R CHINA","PEOPLES R CHINA"
1053,"1 SENIOR HIGH SCH, URUMQI, PEOPLES R CHINA","PEOPLES R CHINA"
1057,"1 SENIOR MIDDLE SCH IAIWU, IAIWU 271100, SHANDONG, PEOPLES R CHINA","PEOPLES R CHINA"
1058,"1 SENIOR MIDDLE SCH WENDENG DIST, WEIHAI, PEOPLES R CHINA","PEOPLES R CHINA"
1059,"1 SENIOR SCH LUSHI CTY, LUSHI 748500, HENAN, PEOPLES R CHINA","PEOPLES R CHINA"
25960763,"1 SHAFTESBURY HOUSE,VAUXHALL WALK, LONDON SE11 5EW, ENGLAND","ENGLAND"
25955750,"1 SHIZI ST, SUZHOU, JIANGSU, PEOPLES R CHINA","PEOPLES R CHINA"
25958741,"1 SHIZISHAN ST, WUHAN 430070, HUBEI, PEOPLES R CHINA","PEOPLES R CHINA"
1060,"1 SHOU UNIV, DEPT CHEM ENGN, SECT 1, KAOHSIUNG 84008, TAIWAN","TAIWAN"
1062,"1 SHOU UNIV, DEPT ELECT ENGN, KAOHSIUNG 840, TAIWAN","TAIWAN"
1063,"1 SHOU UNIV, DEPT MED IMAGING & RADIOL SCI, KAOHSIUNG 840, TAIWAN","TAIWAN"
25954343,"1 SHUAIFU RD, BEIJING, PEOPLES R CHINA","PEOPLES R CHINA"
25951723,"1 SHUAIFUYUAN,WANGFUJING ST, BEIJING 100730, PEOPLES R CHINA","PEOPLES R CHINA"
1064,"1 SIMT AOU CITTA SALUTE & SCI TORINO, TURIN, ITALY","ITALY"
25961662,"1 SMILAX DR, OLD LYME, CT 06371 USA","USA"
25956900,"1 SOUTH BROAD ST, PHILADELPHIA, PA 19107 USA","USA"
1065,"1 SRL, FLORENCE, ITALY","ITALY"
1066,"1 ST CLIN OBSTET & GYNECOL, LAB CYTOGENET, CLUJ NAPOCA, ROMANIA","ROMANIA"
1067,"1 ST JOSEPHS TRANSLAT RES INST, ATLANTA, GA USA","USA"
25955651,"1 ST LOY COTTAGES, PENZANCE TR19 6DH, CORNWALL, ENGLAND","ENGLAND"
1068,"1 ST MGMU, DEPT UROL, MOSCOW, RUSSIA","RUSSIA"
1069,"1 ST PETERSBURG PAVLOV STATE MED UNIV, SCI RES INST PULMONOL, ST PETERSBURG, RUSSIA","RUSSIA"
1070,"1 STATE GIMNAZIUM RIGA, LV-1050 RIGA, LATVIA","LATVIA"
1071,"1 STAVROPOL STATE MED ACAD, STAVROPOL, RUSSIA","RUSSIA"
1072,"1 STEELMAKING PLANT ANGANG STEEL CO LTD, ANSHAN 114031, PEOPLES R CHINA","PEOPLES R CHINA"
1073,"1 STEELMAKING PLANT WISCO, WUHAN 430083, PEOPLES R CHINA","PEOPLES R CHINA"
25959593,"1 STESICHOROU ST, ATHENS 10674, GREECE","GREECE"
25953908,"1 STONE RD WEST,5TH FLOOR NW 336, GUELPH, ON N1G 2Y4, CANADA","CANADA"
1074,"1 STONEMILL APPROACH, LEEDS LS6 4RF, W YORKSHIRE, ENGLAND","ENGLAND"
1075,"1 STOP PAEDIAT SERV, MT GAMBIER, SA, AUSTRALIA","AUSTRALIA"
1076,"1 STRADBROKE BUSINESS CTR, STRADBROKE IP21 5JJ, SUFFOLK, ENGLAND","ENGLAND"
1077,"1 STRADBROKE BUSINESS CTR, TULIP SUPPLY GRP, STRADBROKE IP21 5JJ, SUFFOLK, ENGLAND","ENGLAND"
25954638,"1 STRELE 6-27, LESKOVAC 16000, SERBIA","SERBIA"
25955857,"1 SUTTON COURT, AMHERST, MA 01002 USA","USA"
1078,"1 SZ PSZICHIATRIAI KLIN, MAROSVASARHELY, ROMANIA","ROMANIA"
1079,"1 SZIE AOTK, JARVANYTANI & MIKROBIOL TANSZEK, H-1143 BUDAPEST, HUNGARY","HUNGARY"
25962897,"1 TA HSUEH RD, TAINAN, TAIWAN","TAIWAN"
25954768,"1 TAVISTOCK RD, CHELMSFORD CM1 6JL, ESSEX, ENGLAND","ENGLAND"
1080,"1 TEACHING HOSP, TIANJIN TRADIT CHINESE MED COLL, DEPT ACUPUNCTURE, TIANJIN, PEOPLES R CHINA","PEOPLES R CHINA"
1082,"1 TECH UNIV MUENCHEN, CATALYSIS RES CTR, DEPT CHEM, CHAIR INORGAN CHEM, D-8046 GARCHING, GERMANY","GERMANY"
25952161,"1 TECHNOL COURT, PULLENVALE, QLD 15213, AUSTRALIA","AUSTRALIA"
25956533,"1 TER RUE PONT, F-10450 BREVIANDES, FRANCE","FRANCE"
25960729,"1 TEXT RD, WUHAN 430073, HUBEI, PEOPLES R CHINA","PEOPLES R CHINA"
25949137,"1 TON THAT TUNG ST, HANOI, VIETNAM","VIETNAM"
1085,"1 TRADIT CHINESE MED HOSP CHANGDE, CHANGDE, PEOPLES R CHINA","PEOPLES R CHINA"
25960984,"1 TURNER AVE, BENTLEY, WA, AUSTRALIA","AUSTRALIA"
1086,"1 UCL NATL HOSP NEUROL DIS, LONDON, ENGLAND","ENGLAND"
